tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037132002,87432,1155,Low Income,No,No,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,3928,17223436.4560547,21045.8254309852
6037132101,58849,1647,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,3929,8723771.46386719,11887.8820798589
6037132102,53190,2128,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Lake Balboa,SPA 2 - San Fernando,3930,14599727.9990234,18690.0007897334
6037132301,46808,1411,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3931,6792462.15429688,13144.3400458955
6037132302,75949,995,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3932,6970676.29589844,13199.8555965122
6037132501,60677,1209,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3933,7580198.86132813,11007.9146517947
6037132502,40179,1249,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3934,6813829.42773438,10928.758983773
6037132700,75234,1665,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3935,14206216.0332031,15685.4938498227
6037132900,79534,1304,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3936,12974677.7490234,18087.0890943736
6037133000,75131,1451,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3937,10838546.625,14143.6024593681
6037133101,65954,619,Low Income,Yes,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3938,7116624.65820313,10968.5596708118
6037133102,41875,1420,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3939,9208922.93554688,12060.5090308974
6037134001,67942,945,Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3940,6275474.11816406,12140.5487161329
6037134002,56371,1156,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3941,8228881.40722656,13601.0423737105
6037134101,67792,1383,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3942,11471143.3398438,13966.123063899
6037134103,72406,1314,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3943,11265887.6328125,17398.4911248241
6037134104,69507,1325,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3944,6973918.34082031,10562.5437194973
6037134201,83295,1384,Low Income,No,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3945,15828437.0498047,16417.6474940522
6037134302,104476,1403,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,3946,14067419.6689453,15258.5727647083
6037134303,90313,1898,Low Income,No,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3947,17073583.515625,17156.5698571621
6037134304,68438,938,Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3948,10983003.2675781,13572.0912133496
6037134305,39506,1227,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3949,3847935.06738281,8097.00837678502
6037134306,55081,1480,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3950,6671214.88574219,10337.3990599513
6037134421,120156,1537,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,3951,23249694.046875,19067.9178079271
6037134422,130352,1579,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,3952,25041439.5273438,25361.6991487051
6037134423,101563,1373,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,3953,16881769.3964844,18387.0327940907
6037134424,149306,1020,Above Moderate Income,No,No,No,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,3954,39659478.8974609,27004.5834792545
6037134520,39397,1936,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3955,10410714.6914063,13162.3972500343
6037134521,53169,763,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3956,3797111.13085938,8182.96707843512
6037134522,40560,1518,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3957,6612044.55859375,10272.3388887473
6037134710,44397,1629,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3958,6140959.55957031,9944.67007857439
6037134720,77926,1798,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3959,10651197.9267578,13301.2920971342
6037134801,83277,1107,Low Income,No,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3960,9864936.80957031,12990.9372144815
6037134802,88806,859,Low Income,No,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3961,10211080.875,12881.791423672
6037134901,87875,997,Low Income,No,No,Yes,District 3,Los Angeles - Reseda,SPA 2 - San Fernando,3962,11386617.9287109,15163.5502044862
6037134904,60054,1403,Low Income,Yes,No,Yes,District 3,Los Angeles - Winnetka,SPA 2 - San Fernando,3963,11172450.5078125,15663.0385706642
6037134905,78465,2627,Low Income,Yes,No,Yes,District 3,Los Angeles - Woodland Hills,SPA 2 - San Fernando,3964,27819995.7714844,21977.5367139722
6037134906,61250,1135,Low Income,Yes,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3965,1885234.13378906,7329.20032820419
6037134907,82146,1523,Low Income,No,No,Yes,District 3,Los Angeles - Canoga Park,SPA 2 - San Fernando,3966,4216468.50097656,9405.27927599159
6037269500,204583,1335,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverlywood,SPA 5 - West,3967,15097437.578125,17754.2665887923
6037269601,61044,1053,Low Income,Yes,No,Yes,District 3,Los Angeles - Cadillac-Corning,SPA 5 - West,3968,3605287.20117188,7562.59727069884
6037269602,54875,1052,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Cadillac-Corning,SPA 5 - West,3969,3114965.6953125,7320.27658309926
6037269700,88214,1528,Low Income,No,No,Yes,District 3,Los Angeles - Reynier Village,SPA 5 - West,3970,9754783.43945313,14608.4880263672
6037269800,96964,1608,Above Moderate Income,No,No,No,District 3,Los Angeles - Beverlywood,SPA 5 - West,3971,4851981.453125,11975.2671764601
6037269903,70583,1744,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3972,3055382.6171875,7705.90889958881
6037269905,89194,1388,Low Income,No,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3973,2470914.90625,7675.65244978211
6037269906,100682,1624,Above Moderate Income,No,No,No,District 3,Los Angeles - Palms,SPA 5 - West,3974,2228641.22265625,7454.92256128817
6037269907,86821,1353,Low Income,No,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3975,2960305.25878906,7579.40613029242
6037269908,71808,1346,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3976,1797698.93164063,6587.59117563093
6037269909,77074,1221,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3977,1828606.28027344,5970.59758982423
6037270101,83667,1236,Low Income,No,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3978,4196370.65332031,11752.1217945183
6037270102,79583,1187,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3979,2092525.32421875,7567.6825710571
6037270200,68651,1309,Low Income,Yes,No,Yes,District 3,Los Angeles - Regent Square,SPA 5 - West,3980,8055280.75195313,14099.7626536214
6037270300,59327,1180,Low Income,Yes,No,Yes,District 2,Los Angeles - Faircrest Heights,SPA 4 - Metro,3981,10522641.6953125,13635.1289087362
6037271100,104821,905,Above Moderate Income,No,No,No,District 3,Los Angeles - Rancho Park,SPA 5 - West,3982,8635387.59765625,14142.1481793451
6037271200,88889,1128,Low Income,No,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,3983,5725637.53417969,13655.439779521
6037271300,103911,2005,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,3984,15813444.8408203,19320.266506748
6037271400,135590,1429,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,3985,12357799.9365234,14485.369058185
6037271500,98452,1344,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,3986,9788883.3515625,13020.2634025399
6037271600,95615,2030,Moderate Income,No,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,3987,9781377.45996094,12555.055320325
6037271702,70504,2011,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3988,7592156.96582031,13322.7618111578
6037271703,99339,1295,Above Moderate Income,No,No,No,District 3,Los Angeles - Palms,SPA 5 - West,3989,4857322.57324219,12232.2429762391
6037271704,133270,1387,Above Moderate Income,No,No,No,District 3,Los Angeles - Palms,SPA 5 - West,3990,5847606.82714844,11867.4510785723
6037271801,54259,1718,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3991,5287108.3515625,9478.4175076425
6037271803,83226,1558,Low Income,No,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3992,2487168.62011719,6329.0471430157
6037271804,71764,1133,Low Income,Yes,No,Yes,District 3,Los Angeles - Palms,SPA 5 - West,3993,3637620.84277344,9969.11294726411
6037271901,96699,1469,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,3994,7067853.58984375,10703.528234827
6037271902,74186,1854,Low Income,Yes,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,3995,9898373.58300781,12730.597601926
6037272100,96806,1889,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,3996,12914516.2685547,14801.8180768643
6037272201,75846,1056,Low Income,Yes,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,3997,2785886.08105469,6699.03005577753
6037272202,61786,1684,Low Income,Yes,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,3998,3307453.45898438,8738.04969345471
6037272301,98495,1393,Above Moderate Income,No,No,No,District 3,Los Angeles - Mar Vista,SPA 5 - West,3999,6629158.59375,12451.3894537963
6037272302,64408,1765,Low Income,Yes,No,Yes,District 3,Los Angeles - Mar Vista,SPA 5 - West,4000,5447958.46191406,10544.9360954687
6037273100,140987,1245,Above Moderate Income,No,No,No,District 3,Los Angeles - Venice,SPA 5 - West,4001,12686074.5957031,15511.8463907628
6037273200,100100,1540,Above Moderate Income,No,No,No,District 3,Los Angeles - Venice,SPA 5 - West,4002,6916004.71386719,11504.1381167439
6037273300,76285,1456,Low Income,Yes,No,Yes,District 3,Los Angeles - Venice,SPA 5 - West,4003,6143477.65722656,11182.442644077
6037269300,193750,1490,Above Moderate Income,No,No,No,District 3,Los Angeles - Cheviot Hills,SPA 5 - West,4004,23755281.8134766,20156.5347956458
6037273403,,1020,,,,,District 3,Los Angeles - Venice,SPA 5 - West,4005,2869621.47265625,8586.10316146977
6037273404,72101,1073,Low Income,Yes,No,Yes,District 3,Los Angeles - Venice,SPA 5 - West,4006,2649389.50292969,7992.82718237602
6037273502,91396,1712,Low Income,No,No,Yes,District 3,Los Angeles - Venice,SPA 5 - West,4007,5716706.65234375,10126.2523331559
6037273600,135204,1108,Above Moderate Income,No,No,No,District 3,Los Angeles - Venice,SPA 5 - West,4008,6348192.07714844,10763.6351953032
6037273700,111036,1279,Above Moderate Income,No,No,No,District 3,Los Angeles - Venice,SPA 5 - West,4009,7435177.84765625,11006.168780148
6037273800,83821,1516,Low Income,No,No,Yes,District 3,Los Angeles - Venice,SPA 5 - West,4010,8023533.62304688,16413.4933632136
6037531202,51135,1177,Very Low Income,Yes,No,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4011,4669260.13183594,10291.0296453128
6037531301,44662,1334,Very Low Income,Yes,Yes,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4012,8545131.5703125,15254.5247207144
6037531302,41818,1404,Very Low Income,Yes,Yes,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4013,9501832.92285156,15611.4531992139
6037531502,47098,787,Very Low Income,Yes,Yes,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4014,4697939.87011719,8969.05657051679
6037531503,55417,805,Very Low Income,Yes,No,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4015,12552275.7568359,14510.0158953436
6037531504,60521,954,Low Income,Yes,No,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4016,5395804.87207031,10712.9916088115
6037531602,41707,1116,Very Low Income,Yes,Yes,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4017,4828888.01367188,10203.1519832958
6037531603,52367,951,Very Low Income,Yes,No,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4018,4703083.79199219,8703.97286897207
6037531604,43550,835,Very Low Income,Yes,Yes,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4019,3952303.32226563,8092.15912155061
6037531701,46115,1423,Very Low Income,Yes,Yes,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4020,6857956.6796875,11506.2592740671
6037531702,58065,1402,Very Low Income,Yes,No,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4021,7243521.8203125,12124.4498574839
6037531800,63029,1304,Low Income,Yes,No,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4022,6692258.71777344,13057.9658180817
6037531901,50486,1738,Very Low Income,Yes,No,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4023,8342119.65429688,11468.8022854367
6037531902,68750,1130,Low Income,Yes,No,Yes,District 1,Unincorporated - East Los Angeles,SPA 7 - East,4024,7615212.6953125,11208.1500636604
6037532001,38971,914,Very Low Income,Yes,Yes,Yes,District 1,City of Montebello,SPA 7 - East,4025,14563204.2519531,16733.0426314362
6037532002,56131,1001,Very Low Income,Yes,No,Yes,District 1,City of Montebello,SPA 7 - East,4026,9023796.67871094,14964.0988860053
6037532101,53833,1844,Very Low Income,Yes,No,Yes,District 1,City of Montebello,SPA 7 - East,4027,15386672.4990234,15578.3961143537
6037532102,73534,896,Low Income,Yes,No,Yes,District 1,City of Montebello,SPA 7 - East,4028,10659483.4462891,13200.7424833686
6037532200,60676,1744,Low Income,Yes,No,Yes,District 1,City of Montebello,SPA 7 - East,4029,29836197.7460938,26774.1701302399
6037532302,54600,1168,Very Low Income,Yes,No,Yes,District 4,City of Commerce,SPA 7 - East,4030,35655247.1318359,31072.2971557606
6037532303,56302,1303,Very Low Income,Yes,No,Yes,District 4,City of Commerce,SPA 7 - East,4031,81270259.484375,44900.0459630938
6037532304,45556,1032,Very Low Income,Yes,Yes,Yes,District 4,City of Commerce,SPA 7 - East,4032,87568307.4882813,47458.5952767679
6037532500,52639,1152,Very Low Income,Yes,No,Yes,District 4,City of Huntington Park,SPA 7 - East,4033,10909830.0019531,18902.7071115938
6037532605,39063,1210,Very Low Income,Yes,Yes,Yes,District 4,City of Huntington Park,SPA 7 - East,4034,5650011.390625,10365.4316703458
6037532606,35769,1248,Very Low Income,Yes,Yes,Yes,District 4,City of Huntington Park,SPA 7 - East,4035,3001379.99023438,7848.88369007521
6037532607,48692,1375,Very Low Income,Yes,No,Yes,District 4,City of Huntington Park,SPA 7 - East,4036,11765648.1376953,13944.2925909283
6037532700,60114,744,Low Income,Yes,No,Yes,District 2,Unincorporated - Florence-Firestone,SPA 7 - East,4037,6211866.11230469,12139.2591821679
6037532800,42784,951,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - Florence-Firestone,SPA 6 - South,4038,5952004.41894531,9888.40059942489
6037532900,39612,1630,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - Florence-Firestone,SPA 6 - South,4039,8225695.10742188,11777.4138147901
6037533001,46591,1088,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - Florence-Firestone,SPA 7 - East,4040,5203240.31542969,10868.1158911162
6037533002,39258,587,Very Low Income,Yes,Yes,Yes,District 2,Unincorporated - Florence-Firestone,SPA 7 - East,4041,3093781.36523438,7574.14031062266
6037533103,39375,755,Very Low Income,Yes,Yes,Yes,District 4,City of Huntington Park,SPA 7 - East,4042,5897831.75390625,10851.0758775161
6037533104,44213,1288,Very Low Income,Yes,Yes,Yes,District 4,City of Huntington Park,SPA 7 - East,4043,3679068.13085938,7694.18670521107
6037533105,41797,660,Very Low Income,Yes,Yes,Yes,District 4,City of Huntington Park,SPA 7 - East,4044,2053259.36914063,5797.09551713952
6037276000,140446,2657,Above Moderate Income,No,No,No,District 2,Los Angeles - Westchester,SPA 5 - West,4045,25266210.0986328,22460.2137892831
6037533108,40264,1267,Very Low Income,Yes,Yes,Yes,District 4,City of Huntington Park,SPA 7 - East,4046,6899182.25683594,13270.9015138102
6037533201,50729,659,Very Low Income,Yes,No,Yes,District 4,City of Huntington Park,SPA 7 - East,4047,3999298.18652344,9241.07760508738
6037533204,56173,1043,Very Low Income,Yes,No,Yes,District 4,City of Huntington Park,SPA 7 - East,4048,7664977.50976563,13191.6537849226
6037533300,43313,879,Very Low Income,Yes,Yes,Yes,District 4,City of Maywood,SPA 7 - East,4049,3768087.38085938,8308.3333139014
6037533401,47917,1283,Very Low Income,Yes,Yes,Yes,District 4,City of Maywood,SPA 7 - East,4050,5213174.66308594,10865.5855609032
6037533402,37763,1018,Very Low Income,Yes,Yes,Yes,District 4,City of Maywood,SPA 7 - East,4051,5225923.203125,9804.49080577476
6037533403,54922,802,Very Low Income,Yes,No,Yes,District 4,City of Maywood,SPA 7 - East,4052,4871516.29003906,11655.6530548163
6037533501,63000,728,Low Income,Yes,No,Yes,District 4,City of Huntington Park,SPA 7 - East,4053,4527722.74414063,8618.75501685129
6037533504,51556,963,Very Low Income,Yes,No,Yes,District 4,City of Huntington Park,SPA 7 - East,4054,4419670.21484375,8278.4016188327
6037901300,47049,625,Very Low Income,Yes,Yes,Yes,District 5,Unincorporated - Roosevelt,SPA 1 - Antelope Valley,4055,2902038892.55664,295520.412923715
6037910002,53889,1996,Very Low Income,Yes,No,Yes,District 5,Unincorporated - Littlerock/Pearblossom,SPA 1 - Antelope Valley,4056,781836345.799805,130524.796327297
6037910210,111044,2051,Above Moderate Income,No,No,No,District 5,City of Palmdale,SPA 1 - Antelope Valley,4057,34228264.5517578,25195.6001270705
6037910211,174167,436,Above Moderate Income,No,No,No,District 5,City of Lancaster,SPA 1 - Antelope Valley,4058,43908176.734375,26608.1120923804
